VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2022-02-01 07:27:26,2022-02-01 07:32:48,1.0,1.56,1.0,N,236,237,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-02-01 07:41:55,2022-02-01 07:48:08,1.0,1.13,1.0,N,142,238,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-02-01 07:55:26,2022-02-01 08:21:55,1.0,6.07,1.0,N,238,231,1,23.0,0.0,0.5,5.26,0.0,0.3,31.56,2.5,0.0
2,2022-02-01 07:50:22,2022-02-01 08:08:20,3.0,10.39,1.0,N,48,220,2,30.0,0.0,0.5,0.0,3.0,0.3,36.3,2.5,0.0
2,2022-02-01 07:05:07,2022-02-01 07:21:34,2.0,6.49,1.0,N,132,38,1,20.0,0.0,0.5,4.16,0.0,0.3,26.21,0.0,1.25
1,2022-02-01 07:16:59,2022-02-01 07:41:12,1.0,7.5,1.0,N,40,233,1,25.0,2.5,0.5,4.0,0.0,0.3,32.3,2.5,0.0
1,2022-02-01 07:48:24,2022-02-01 08:03:34,1.0,2.1,1.0,N,264,100,1,11.0,2.5,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,2022-02-01 07:42:44,2022-02-01 07:51:43,2.0,1.01,1.0,N,161,186,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-02-01 07:54:42,2022-02-01 07:59:43,1.0,0.83,1.0,N,186,234,1,5.0,0.0,0.5,2.49,0.0,0.3,10.79,2.5,0.0
2,2022-02-01 07:24:18,2022-02-01 07:33:33,1.0,1.47,1.0,N,141,161,1,8.0,0.0,0.5,1.0,0.0,0.3,12.3,2.5,0.0
2,2022-02-01 07:44:20,2022-02-01 07:55:26,1.0,1.13,1.0,N,237,236,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
1,2022-02-01 07:24:23,2022-02-01 07:41:50,1.0,3.7,1.0,N,48,261,1,14.5,2.5,0.5,3.55,0.0,0.3,21.35,2.5,0.0
1,2022-02-01 07:45:25,2022-02-01 08:07:23,1.0,3.9,1.0,N,231,162,1,16.5,2.5,0.5,2.97,0.0,0.3,22.77,2.5,0.0
2,2022-02-01 07:52:30,2022-02-01 08:12:26,2.0,6.03,1.0,N,239,13,1,20.0,0.0,0.5,4.66,0.0,0.3,27.96,2.5,0.0
2,2022-02-01 07:57:42,2022-02-01 08:01:46,1.0,0.44,1.0,N,236,236,1,4.5,0.0,0.5,1.95,0.0,0.3,9.75,2.5,0.0
1,2022-02-01 07:51:10,2022-02-01 08:07:56,1.0,1.3,1.0,N,186,107,1,11.0,2.5,0.5,1.0,0.0,0.3,15.3,2.5,0.0
1,2022-02-01 07:21:36,2022-02-01 07:31:22,1.0,0.9,1.0,N,186,170,1,7.5,2.5,0.5,3.2,0.0,0.3,14.0,2.5,0.0
2,2022-02-01 07:06:32,2022-02-01 07:28:16,1.0,8.15,1.0,N,162,244,1,26.5,0.0,0.5,5.96,0.0,0.3,35.76,2.5,0.0
2,2022-02-01 07:21:15,2022-02-01 07:37:52,1.0,5.11,1.0,N,75,164,1,17.0,0.0,0.5,5.08,0.0,0.3,25.38,2.5,0.0
2,2022-02-01 07:39:41,2022-02-01 07:55:00,1.0,1.82,1.0,N,164,162,1,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5,0.0
2,2022-02-01 08:00:44,2022-02-01 08:07:26,1.0,0.94,1.0,N,237,263,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0
1,2022-02-01 07:08:29,2022-02-01 07:22:25,1.0,2.5,1.0,N,158,230,1,11.5,2.5,0.5,2.22,0.0,0.3,17.02,2.5,0.0
1,2022-02-01 07:30:15,2022-02-01 07:40:52,1.0,0.9,1.0,Y,100,100,3,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2.5,0.0
1,2022-02-01 07:46:12,2022-02-01 08:15:25,1.0,3.6,1.0,N,48,236,2,19.5,2.5,0.5,0.0,0.0,0.3,22.8,2.5,0.0
1,2022-02-01 07:04:42,2022-02-01 07:11:30,1.0,0.8,1.0,Y,170,100,1,6.0,2.5,0.5,1.5,0.0,0.3,10.8,2.5,0.0
1,2022-02-01 07:50:02,2022-02-01 08:07:02,1.0,1.9,1.0,N,68,107,2,12.0,2.5,0.5,0.0,0.0,0.3,15.3,2.5,0.0
1,2022-02-01 07:41:37,2022-02-01 07:51:08,1.0,1.8,1.0,N,142,162,1,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5,0.0
2,2022-02-01 07:40:34,2022-02-01 07:54:48,1.0,2.81,1.0,N,263,170,1,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5,0.0
2,2022-02-01 07:55:53,2022-02-01 08:02:09,1.0,1.2,1.0,N,170,234,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-02-01 07:08:02,2022-02-01 07:14:41,1.0,1.54,1.0,N,79,234,1,7.0,0.0,0.5,2.58,0.0,0.3,12.88,2.5,0.0
2,2022-02-01 07:17:43,2022-02-01 07:23:44,1.0,1.46,1.0,N,234,161,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-02-01 07:36:18,2022-02-01 07:44:25,1.0,1.77,1.0,N,142,162,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
1,2022-02-01 07:51:26,2022-02-01 08:33:15,1.0,19.1,2.0,N,132,152,2,52.0,1.25,0.5,0.0,6.55,0.3,60.6,0.0,1.25
2,2022-02-01 07:06:18,2022-02-01 07:16:48,1.0,1.77,1.0,N,68,107,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,2022-02-01 07:25:53,2022-02-01 07:50:30,1.0,3.35,1.0,N,107,142,1,17.5,0.0,0.5,4.16,0.0,0.3,24.96,2.5,0.0
2,2022-02-01 07:54:27,2022-02-01 08:07:22,2.0,1.66,1.0,N,143,236,1,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5,0.0
1,2022-02-01 07:31:08,2022-02-01 07:46:24,1.0,2.8,1.0,N,79,230,1,12.0,2.5,0.5,3.85,0.0,0.3,19.15,2.5,0.0
1,2022-02-01 07:52:17,2022-02-01 07:58:12,1.0,1.4,1.0,N,142,238,1,6.0,2.5,0.5,1.7,0.0,0.3,11.0,2.5,0.0
2,2022-02-01 07:02:52,2022-02-01 07:10:16,1.0,1.41,1.0,N,142,238,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,2022-02-01 07:20:29,2022-02-01 07:37:50,1.0,3.19,1.0,N,238,140,1,14.0,0.0,0.5,4.33,0.0,0.3,21.63,2.5,0.0
2,2022-02-01 07:58:53,2022-02-01 08:03:17,1.0,0.88,1.0,N,186,234,1,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-02-01 07:52:59,2022-02-01 08:03:56,1.0,1.2,1.0,N,186,234,1,8.5,0.0,0.5,3.54,0.0,0.3,15.34,2.5,0.0
2,2022-02-01 07:48:27,2022-02-01 07:56:41,1.0,1.83,1.0,N,140,233,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,2022-02-01 07:40:47,2022-02-01 07:44:24,1.0,0.71,1.0,N,193,145,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0.0,0.0
1,2022-02-01 07:26:47,2022-02-01 07:34:34,1.0,1.1,1.0,N,144,158,1,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5,0.0
1,2022-02-01 07:39:05,2022-02-01 07:43:31,1.0,1.3,2.0,N,249,186,3,52.0,2.5,0.5,0.0,0.0,0.3,55.3,2.5,0.0
1,2022-02-01 07:44:16,2022-02-01 07:44:40,1.0,0.0,2.0,N,68,100,3,52.0,2.5,0.5,0.0,0.0,0.3,55.3,2.5,0.0
1,2022-02-01 07:45:29,2022-02-01 08:04:55,1.0,2.9,1.0,N,100,236,1,14.0,2.5,0.5,8.0,0.0,0.3,25.3,2.5,0.0
1,2022-02-01 07:03:22,2022-02-01 07:24:32,1.0,3.7,1.0,N,170,238,1,16.5,2.5,0.5,3.0,0.0,0.3,22.8,2.5,0.0
1,2022-02-01 07:37:41,2022-02-01 07:47:09,1.0,1.6,1.0,N,163,100,1,8.5,2.5,0.5,3.0,0.0,0.3,14.8,2.5,0.0
1,2022-02-01 07:18:45,2022-02-01 07:26:55,1.0,2.1,1.0,N,263,162,1,9.0,2.5,0.5,3.05,0.0,0.3,15.35,2.5,0.0
1,2022-02-01 07:44:02,2022-02-01 07:53:42,1.0,1.5,1.0,N,236,161,1,8.5,2.5,0.5,1.77,0.0,0.3,13.57,2.5,0.0
1,2022-02-01 07:10:48,2022-02-01 07:20:01,1.0,2.1,1.0,N,237,170,1,9.0,2.5,0.5,3.05,0.0,0.3,15.35,2.5,0.0
1,2022-02-01 07:24:20,2022-02-01 07:58:13,1.0,5.2,1.0,N,137,24,1,23.5,2.5,0.5,5.35,0.0,0.3,32.15,2.5,0.0
2,2022-02-01 07:03:18,2022-02-01 07:12:11,1.0,1.37,1.0,N,186,234,1,8.0,0.0,0.5,3.0,0.0,0.3,14.3,2.5,0.0
2,2022-02-01 07:42:23,2022-02-01 07:48:58,1.0,1.12,1.0,N,107,186,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-02-01 07:55:03,2022-02-01 08:06:57,2.0,2.09,1.0,N,114,137,1,10.0,0.0,0.5,1.2,0.0,0.3,14.5,2.5,0.0
2,2022-02-01 07:49:46,2022-02-01 07:56:07,1.0,0.7,1.0,N,141,236,1,6.0,0.0,0.5,1.0,0.0,0.3,10.3,2.5,0.0
2,2022-02-01 07:58:48,2022-02-01 09:36:20,2.0,16.97,1.0,N,138,138,2,49.0,0.0,0.5,0.0,0.0,0.3,51.05,0.0,1.25
1,2022-02-01 07:10:44,2022-02-01 07:16:36,2.0,0.7,1.0,N,233,230,1,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5,0.0
1,2022-02-01 07:22:20,2022-02-01 07:34:53,1.0,1.5,1.0,N,186,161,1,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
2,2022-02-01 07:44:08,2022-02-01 08:04:27,1.0,2.83,1.0,N,231,234,1,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5,0.0
1,2022-02-01 07:07:31,2022-02-01 07:19:31,1.0,1.3,1.0,N,162,142,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5,0.0
1,2022-02-01 07:30:16,2022-02-01 07:40:21,1.0,1.4,1.0,N,100,234,1,8.0,2.5,0.5,1.0,0.0,0.3,12.3,2.5,0.0
1,2022-02-01 07:50:01,2022-02-01 08:00:07,1.0,0.8,1.0,N,170,161,1,7.5,2.5,0.5,2.7,0.0,0.3,13.5,2.5,0.0
2,2022-02-01 07:10:06,2022-02-01 07:21:18,1.0,2.63,1.0,N,263,161,1,10.5,0.0,0.5,1.0,0.0,0.3,14.8,2.5,0.0
2,2022-02-01 07:33:42,2022-02-01 07:39:59,1.0,1.65,1.0,N,236,162,1,7.0,0.0,0.5,1.0,0.0,0.3,11.3,2.5,0.0
2,2022-02-01 07:49:34,2022-02-01 07:58:23,2.0,1.61,1.0,N,239,237,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-02-01 08:00:21,2022-02-01 08:11:18,1.0,1.63,1.0,N,237,43,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,2022-02-01 07:07:33,2022-02-01 07:24:49,1.0,4.32,1.0,N,137,146,1,16.0,0.0,0.5,4.83,0.0,0.3,24.13,2.5,0.0
2,2022-02-01 07:43:21,2022-02-01 07:48:00,1.0,0.91,1.0,N,229,162,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,2022-02-01 07:18:00,2022-02-01 07:27:19,1.0,1.64,1.0,N,237,161,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-02-01 07:48:53,2022-02-01 08:02:26,1.0,2.14,1.0,N,236,162,1,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,2022-02-01 07:03:44,2022-02-01 07:11:21,6.0,1.14,1.0,N,43,161,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-02-01 07:18:49,2022-02-01 07:31:07,6.0,1.69,1.0,N,141,236,1,10.0,0.0,0.5,2.0,0.0,0.3,15.3,2.5,0.0
2,2022-02-01 07:34:25,2022-02-01 07:39:28,6.0,1.25,1.0,N,43,163,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,2022-02-01 07:50:25,2022-02-01 07:56:15,6.0,0.78,1.0,N,48,246,1,5.5,0.0,0.5,3.0,0.0,0.3,11.8,2.5,0.0
2,2022-02-01 07:41:19,2022-02-01 08:08:54,1.0,3.11,1.0,N,234,140,1,17.5,0.0,0.5,4.16,0.0,0.3,24.96,2.5,0.0
2,2022-02-01 07:45:49,2022-02-01 07:53:23,2.0,1.1,1.0,N,229,140,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-02-01 07:56:55,2022-02-01 08:02:25,2.0,1.1,1.0,N,140,141,1,6.0,0.0,0.5,2.79,0.0,0.3,12.09,2.5,0.0
1,2022-02-01 07:44:27,2022-02-01 07:51:34,1.0,1.6,1.0,N,148,113,1,7.0,2.5,0.5,2.55,0.0,0.3,12.85,2.5,0.0
1,2022-02-01 07:59:48,2022-02-01 08:04:47,3.0,0.8,1.0,N,186,161,1,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0
2,2022-02-01 07:05:22,2022-02-01 07:11:50,1.0,1.52,1.0,N,75,74,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0,0.0
2,2022-02-01 07:28:07,2022-02-01 07:42:09,1.0,4.1,1.0,N,238,246,1,14.5,0.0,0.5,2.0,0.0,0.3,19.8,2.5,0.0
2,2022-02-01 07:48:02,2022-02-01 07:57:27,1.0,1.1,1.0,N,246,50,1,8.0,0.0,0.5,2.0,0.0,0.3,13.3,2.5,0.0
2,2022-02-01 07:13:52,2022-02-01 07:22:20,1.0,1.6,1.0,N,186,113,1,8.0,0.0,0.5,2.83,0.0,0.3,14.13,2.5,0.0
2,2022-02-01 07:26:55,2022-02-01 07:32:47,1.0,1.27,1.0,N,107,162,1,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5,0.0
2,2022-02-01 07:10:31,2022-02-01 07:18:52,1.0,1.95,1.0,N,239,163,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5,0.0
2,2022-02-01 07:48:44,2022-02-01 07:55:34,1.0,1.07,1.0,N,262,237,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
1,2022-02-01 07:07:16,2022-02-01 07:10:39,0.0,0.8,1.0,N,125,249,1,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5,0.0
1,2022-02-01 07:12:16,2022-02-01 07:20:23,0.0,2.0,1.0,Y,249,161,1,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5,0.0
1,2022-02-01 07:31:18,2022-02-01 07:38:41,0.0,1.8,1.0,N,48,237,1,8.0,2.5,0.5,1.5,0.0,0.3,12.8,2.5,0.0
1,2022-02-01 07:45:57,2022-02-01 08:01:39,2.0,2.0,1.0,N,237,233,3,11.0,2.5,0.5,0.0,0.0,0.3,14.3,2.5,0.0
2,2022-02-01 07:01:56,2022-02-01 07:13:54,1.0,2.63,1.0,N,262,161,1,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5,0.0
2,2022-02-01 07:31:37,2022-02-01 07:40:33,1.0,1.97,1.0,N,236,163,1,8.5,0.0,0.5,1.77,0.0,0.3,13.57,2.5,0.0
2,2022-02-01 07:50:12,2022-02-01 08:10:45,1.0,9.75,1.0,N,229,138,1,28.0,0.0,0.5,7.57,6.55,0.3,45.42,2.5,0.0
1,2022-02-01 07:17:16,2022-02-01 07:23:10,1.0,0.8,1.0,N,141,236,1,5.5,2.5,0.5,2.2,0.0,0.3,11.0,2.5,0.0
1,2022-02-01 07:31:24,2022-02-01 07:41:17,1.0,1.9,1.0,N,236,229,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5,0.0
1,2022-02-01 07:44:09,2022-02-01 07:47:34,1.0,0.8,1.0,N,229,170,1,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5,0.0
1,2022-02-01 07:51:51,2022-02-01 08:32:25,1.0,8.2,1.0,N,170,36,2,32.5,2.5,0.5,0.0,0.0,0.3,35.8,2.5,0.0
2,2022-02-01 07:27:22,2022-02-01 07:53:16,1.0,9.27,1.0,N,236,138,1,28.5,0.0,0.5,7.67,6.55,0.3,46.02,2.5,0.0
1,2022-02-01 07:16:46,2022-02-01 07:39:30,1.0,5.5,1.0,N,132,197,2,20.0,1.25,0.5,0.0,0.0,0.3,22.05,0.0,1.25
2,2022-02-01 07:21:11,2022-02-01 07:28:33,3.0,2.18,1.0,N,143,68,1,8.5,0.0,0.5,1.5,0.0,0.3,13.3,2.5,0.0
2,2022-02-01 07:26:31,2022-02-01 07:30:16,1.0,0.75,1.0,N,262,141,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5,0.0
2,2022-02-01 07:38:13,2022-02-01 07:46:36,1.0,2.35,1.0,N,140,74,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,2022-02-01 07:50:55,2022-02-01 08:05:10,1.0,4.6,1.0,N,75,224,1,16.5,0.0,0.5,5.0,0.0,0.3,24.8,2.5,0.0
1,2022-02-01 07:12:42,2022-02-01 07:20:29,1.0,1.1,1.0,N,151,41,1,7.0,0.0,0.5,2.3,0.0,0.3,10.1,0.0,0.0
1,2022-02-01 07:35:31,2022-02-01 07:50:52,1.0,2.5,1.0,N,239,161,1,12.0,2.5,0.5,1.7,0.0,0.3,17.0,2.5,0.0
2,2022-02-01 07:43:37,2022-02-01 08:10:01,1.0,4.8,1.0,N,226,262,1,20.0,0.0,0.5,2.0,0.0,0.3,25.3,2.5,0.0
2,2022-02-01 07:45:21,2022-02-01 08:15:14,1.0,12.3,1.0,N,132,171,1,35.5,0.0,0.5,7.51,0.0,0.3,45.06,0.0,1.25
2,2022-02-01 07:34:54,2022-02-01 07:43:12,1.0,1.43,1.0,N,237,162,1,7.0,0.0,0.5,1.0,0.0,0.3,11.3,2.5,0.0
1,2022-02-01 07:00:58,2022-02-01 07:09:19,1.0,1.6,1.0,N,186,113,2,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2.5,0.0
1,2022-02-01 07:15:10,2022-02-01 07:24:08,1.0,1.8,1.0,N,113,170,1,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5,0.0
1,2022-02-01 07:31:26,2022-02-01 07:38:23,1.0,0.5,1.0,N,186,164,1,6.0,2.5,0.5,1.86,0.0,0.3,11.16,2.5,0.0
1,2022-02-01 07:39:27,2022-02-01 07:45:35,1.0,0.7,1.0,N,164,100,1,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0
1,2022-02-01 07:52:00,2022-02-01 08:24:24,1.0,3.4,1.0,N,186,236,1,20.0,2.5,0.5,4.66,0.0,0.3,27.96,2.5,0.0
2,2022-02-01 07:05:04,2022-02-01 07:14:47,1.0,1.06,1.0,N,186,50,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-02-01 07:28:54,2022-02-01 07:43:26,1.0,1.6,1.0,N,186,163,1,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-02-01 07:45:42,2022-02-01 08:05:30,1.0,1.89,1.0,N,163,140,1,13.0,0.0,0.5,4.08,0.0,0.3,20.38,2.5,0.0
2,2022-02-01 07:46:25,2022-02-01 08:27:55,1.0,11.41,1.0,N,132,117,2,36.5,0.0,0.5,0.0,0.0,0.3,38.55,0.0,1.25
2,2022-02-01 07:16:58,2022-02-01 07:25:42,1.0,1.28,1.0,N,116,42,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0.0,0.0
2,2022-02-01 07:49:31,2022-02-01 07:59:57,1.0,2.03,1.0,N,236,161,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
1,2022-02-01 07:23:49,2022-02-01 07:30:28,1.0,1.3,1.0,N,236,75,1,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5,0.0
1,2022-02-01 07:38:09,2022-02-01 07:42:17,1.0,0.6,1.0,N,236,263,1,5.0,2.5,0.5,2.05,0.0,0.3,10.35,2.5,0.0
1,2022-02-01 07:48:26,2022-02-01 07:53:51,1.0,1.1,1.0,N,236,141,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5,0.0
2,2022-02-01 07:28:47,2022-02-01 07:40:14,1.0,2.43,1.0,N,239,161,1,10.0,0.0,0.5,2.0,0.0,0.3,15.3,2.5,0.0
2,2022-02-01 07:23:43,2022-02-01 07:31:10,3.0,1.85,1.0,N,229,137,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,2022-02-01 07:40:26,2022-02-01 07:58:46,1.0,4.35,1.0,N,226,170,1,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5,0.0
2,2022-02-01 07:21:14,2022-02-01 07:34:32,1.0,2.2,1.0,N,233,246,1,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-02-01 07:46:24,2022-02-01 07:51:40,1.0,0.8,1.0,N,68,246,1,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5,0.0
1,2022-02-01 07:25:48,2022-02-01 07:27:52,1.0,0.4,1.0,N,239,239,1,3.5,2.5,0.5,1.35,0.0,0.3,8.15,2.5,0.0
1,2022-02-01 07:50:23,2022-02-01 08:15:32,3.0,2.4,1.0,N,239,263,1,16.5,2.5,0.5,4.95,0.0,0.3,24.75,2.5,0.0
2,2022-02-01 07:15:05,2022-02-01 07:32:07,1.0,3.32,1.0,N,48,236,1,14.0,0.0,0.5,1.0,0.0,0.3,18.3,2.5,0.0
2,2022-02-01 06:59:40,2022-02-01 07:15:34,1.0,6.84,1.0,N,262,261,1,21.0,0.0,0.5,4.86,0.0,0.3,29.16,2.5,0.0
2,2022-02-01 07:51:19,2022-02-01 08:11:16,1.0,5.47,1.0,N,13,106,2,19.5,0.0,0.5,0.0,0.0,0.3,22.8,2.5,0.0
2,2022-02-01 07:17:23,2022-02-01 07:26:45,1.0,1.31,1.0,N,236,236,1,7.5,0.0,0.5,3.24,0.0,0.3,14.04,2.5,0.0
2,2022-02-01 07:30:49,2022-02-01 07:43:38,1.0,2.44,1.0,N,236,164,1,10.5,0.0,0.5,2.48,0.0,0.3,16.28,2.5,0.0
2,2022-02-01 06:37:11,2022-02-01 06:53:36,2.0,7.45,1.0,N,236,209,1,22.5,0.0,0.5,5.2,0.0,0.3,31.0,2.5,0.0
2,2022-02-01 07:39:35,2022-02-01 07:51:55,1.0,2.16,1.0,N,75,236,2,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5,0.0
2,2022-02-01 07:54:25,2022-02-01 07:57:14,1.0,0.4,1.0,N,236,75,1,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5,0.0
2,2022-02-01 07:11:34,2022-02-01 08:24:26,2.0,19.99,2.0,N,132,143,1,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
2,2022-02-01 07:35:38,2022-02-01 07:53:30,3.0,3.08,1.0,N,151,140,1,14.0,0.0,0.5,5.19,0.0,0.3,22.49,2.5,0.0
2,2022-02-01 07:19:06,2022-02-01 07:28:09,1.0,1.25,1.0,N,186,246,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,2022-02-01 07:45:33,2022-02-01 07:58:26,1.0,1.92,1.0,N,100,170,2,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5,0.0
2,2022-02-01 07:03:23,2022-02-01 07:13:05,1.0,1.89,1.0,N,68,162,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,2022-02-01 07:18:42,2022-02-01 07:31:09,1.0,1.99,1.0,N,237,50,1,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-02-01 07:40:51,2022-02-01 07:45:18,1.0,1.0,1.0,N,239,143,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,2022-02-01 07:46:41,2022-02-01 07:50:05,1.0,1.38,1.0,N,143,246,1,5.5,0.0,0.5,2.0,0.0,0.3,10.8,2.5,0.0
2,2022-02-01 07:19:21,2022-02-01 07:26:06,1.0,1.69,1.0,N,239,143,1,7.5,0.0,0.5,1.0,0.0,0.3,11.8,2.5,0.0
2,2022-02-01 07:27:15,2022-02-01 07:46:11,1.0,2.43,1.0,N,143,234,1,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5,0.0
2,2022-02-01 07:54:32,2022-02-01 08:14:47,2.0,3.39,1.0,N,234,239,1,15.0,0.0,0.5,3.66,0.0,0.3,21.96,2.5,0.0
1,2022-02-01 07:17:06,2022-02-01 07:27:34,0.0,2.0,1.0,N,148,234,1,9.5,2.5,0.5,2.56,0.0,0.3,15.36,2.5,0.0
1,2022-02-01 07:40:52,2022-02-01 07:55:26,0.0,2.0,1.0,N,162,140,1,10.5,2.5,0.5,2.2,0.0,0.3,16.0,2.5,0.0
1,2022-02-01 07:57:14,2022-02-01 08:21:16,0.0,3.0,1.0,N,140,151,1,16.5,2.5,0.5,1.0,0.0,0.3,20.8,2.5,0.0
2,2022-02-01 07:29:32,2022-02-01 07:40:15,1.0,1.73,1.0,N,262,151,1,9.0,0.0,0.5,1.0,0.0,0.3,13.3,2.5,0.0
2,2022-02-01 07:44:19,2022-02-01 07:58:55,1.0,2.17,1.0,N,239,141,2,11.5,0.0,0.5,0.0,0.0,0.3,14.8,2.5,0.0
1,2022-02-01 07:23:40,2022-02-01 07:47:30,1.0,4.1,1.0,N,141,161,1,17.5,2.5,0.5,4.16,0.0,0.3,24.96,2.5,0.0
1,2022-02-01 07:20:02,2022-02-01 07:27:43,1.0,2.3,1.0,Y,262,74,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5,0.0
1,2022-02-01 07:42:16,2022-02-01 07:50:30,1.0,1.8,1.0,N,238,237,2,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5,0.0
2,2022-02-01 07:15:21,2022-02-01 07:31:54,1.0,2.2,1.0,N,140,161,1,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5,0.0
2,2022-02-01 07:43:24,2022-02-01 08:01:14,1.0,2.26,1.0,N,170,48,1,12.5,0.0,0.5,0.1,0.0,0.3,15.9,2.5,0.0
2,2022-02-01 07:51:13,2022-02-01 08:02:05,1.0,3.04,1.0,N,231,246,1,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5,0.0
2,2022-02-01 07:27:53,2022-02-01 07:38:50,2.0,1.8,1.0,N,74,263,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0.0,0.0
2,2022-02-01 07:54:48,2022-02-01 08:01:35,2.0,0.53,1.0,N,75,75,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0,0.0
2,2022-02-01 07:38:16,2022-02-01 07:51:19,6.0,1.57,1.0,N,68,162,2,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5,0.0
